rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
2096,Óscar Rodríguez Arnaiz,Spain,MF,Leganés,La Liga,20,1998,31,2504,4,3,7,4,0,4.0,4.0,58,114,0.14,0.11,46,25,27.6,2,10,16,16,0,0,0,0,0,0,0,0,760,1094,69.5,3659,80.0,72.5,49.2,48,69,28,20,79,45.6,54.4,58,52,16,33,4,61,36.1,0.79,0.07,0.18,31.9,3.27,0.32,0,2018-2019
2097,James Rodríguez,Colombia,MF,Bayern Munich,Bundesliga,27,1991,20,1138,7,3,10,7,0,5.1,5.1,35,135,0.55,0.24,12,8,26.3,0,9,4,1,0,0,0,0,0,0,0,0,805,974,82.6,3994,92.0,86.5,63.7,51,74,36,4,26,61.5,38.5,35,26,7,12,7,36,52.8,1.50,0.19,0.37,30.0,6.58,0.63,0,2018-2019
2098,Ricardo Rodríguez,Switzerland,DF,Milan,Serie A,25,1992,35,3047,0,3,3,0,0,0.6,0.6,86,177,0.00,0.09,57,32,82.1,5,20,38,98,0,0,0,0,0,0,0,0,1845,2192,84.2,10817,94.4,85.9,60.7,21,150,33,118,14,85.7,14.3,86,67,4,18,0,27,22.2,0.18,0.00,0.00,53.9,1.77,0.15,0,2018-2019
2099,Marko Rog,Croatia,MF,Napoli,Serie A,23,1995,9,333,1,0,1,1,0,0.2,0.2,2,11,0.27,0.00,12,9,45.5,2,6,5,1,0,0,0,0,0,0,0,0,167,187,89.3,526,94.8,93.9,75.0,0,11,1,2,12,66.7,33.3,2,5,0,4,1,6,33.3,0.54,0.17,0.50,60.0,1.08,0.27,0,2018-2019
2100,Marko Rog,Croatia,MF,Sevilla,La Liga,23,1995,10,357,0,0,0,0,0,0.1,0.1,10,21,0.00,0.00,12,11,55.6,0,4,8,1,0,0,0,0,0,0,0,0,179,209,85.6,599,89.7,87.5,40.0,4,9,4,7,14,78.6,21.4,10,9,0,4,0,2,0.0,0.00,0.00,0,47.4,2.77,0.00,0,2018-2019
2101,Rogério,Brazil,DF,Sassuolo,Serie A,20,1998,33,2672,1,2,3,1,0,2.4,2.4,76,102,0.03,0.07,55,38,54.5,7,25,37,109,1,0,0,0,0,0,0,0,1369,1743,78.5,7593,91.0,80.7,50.0,19,75,18,106,41,48.8,51.2,76,42,12,21,1,14,35.7,0.17,0.07,0.20,36.1,1.15,0.10,0,2018-2019
2102,Marcos Rojo,Argentina,DF,Manchester Utd,Premier League,28,1990,5,212,0,0,0,0,0,0.2,0.2,1,8,0.00,0.00,5,3,16.7,2,1,6,9,1,0,0,0,0,0,0,0,98,137,71.5,680,92.6,76.6,34.8,0,12,2,15,1,100.0,0.0,1,1,0,0,0,6,50.0,1.27,0.00,0.00,75.0,1.27,0.42,0,2018-2019
2103,Diego Rolán,Uruguay,MF,Leganés,La Liga,25,1993,6,215,0,0,0,0,0,0.1,0.1,9,4,0.00,0.00,6,4,22.2,0,2,3,3,0,0,0,0,0,0,0,0,69,93,74.2,232,87.5,76.2,27.3,3,3,3,4,15,60.0,40.0,9,7,0,7,0,2,0.0,0.00,0.00,0,25.0,4.19,0.00,0,2018-2019
2104,Diego Rolán,Uruguay,MF,Alavés,La Liga,25,1993,9,298,0,0,0,0,0,0.9,0.9,16,9,0.00,0.00,7,4,0.0,0,1,1,4,0,0,0,0,0,0,0,0,67,91,73.6,201,90.7,57.1,50.0,2,5,2,3,11,63.6,36.4,16,7,0,8,0,8,25.0,0.60,0.00,0.00,53.3,2.11,0.30,0,2018-2019
2105,Rolando,Portugal,DF,Marseille,Ligue 1,32,1985,10,804,0,0,0,0,0,1.1,1.1,2,13,0.00,0.00,18,7,80.0,6,2,11,25,0,0,0,0,0,0,0,0,365,419,87.1,2445,91.0,93.0,67.6,1,15,1,43,4,50.0,50.0,2,0,0,1,0,8,12.5,0.11,0.00,0.00,51.4,0.45,0.11,0,2018-2019
2106,Esteban Rolón,Argentina,MF,Genoa,Serie A,23,1995,19,1046,0,0,0,0,0,0.8,0.8,13,34,0.00,0.00,46,29,45.5,2,16,16,12,0,0,0,0,0,0,0,0,283,376,75.3,1211,84.1,78.0,40.5,10,24,5,13,19,57.9,42.1,13,12,0,17,0,8,12.5,0.09,0.00,0.00,25.7,1.98,0.00,0,2018-2019
2107,Filippo Romagna,Italy,DF,Cagliari,Serie A,21,1997,18,1474,0,0,0,0,0,0.5,0.5,9,32,0.00,0.00,14,9,50.0,12,8,19,68,0,0,0,0,0,0,0,0,598,679,88.1,3923,91.1,91.8,69.2,0,15,1,111,0,0,0,9,2,0,0,0,5,20.0,0.06,0.00,0.00,57.4,0.12,0.00,0,2018-2019
2108,Alessio Romagnoli,Italy,DF,Milan,Serie A,23,1995,32,2847,2,0,2,2,0,0.9,0.9,11,86,0.06,0.00,34,19,84.2,32,16,37,173,1,0,0,0,0,0,0,0,1615,1776,90.9,10433,94.1,94.4,73.7,6,50,1,257,1,100.0,0.0,11,2,0,3,2,11,36.4,0.13,0.18,0.50,68.3,0.63,0.09,0,2018-2019
2109,Alaixys Romao,Togo,MF,Reims,Ligue 1,34,1984,36,3160,0,3,3,0,0,1.7,1.7,25,155,0.00,0.09,118,71,42.2,16,28,58,65,1,0,0,0,0,0,0,0,1136,1444,78.7,6478,85.7,80.2,70.8,11,102,15,97,39,66.7,33.3,25,25,1,24,0,15,6.7,0.03,0.00,0.00,52.6,0.97,0.14,0,2018-2019
2110,Cristian Romero,Argentina,DF,Genoa,Serie A,20,1998,27,2336,2,2,4,2,0,1.9,1.9,7,38,0.08,0.08,61,35,67.5,27,22,37,128,1,0,0,0,0,0,0,0,660,821,80.4,4657,91.9,86.6,61.3,3,33,1,170,16,93.8,6.3,7,3,1,5,2,20,35.0,0.27,0.10,0.29,51.7,0.54,0.12,0,2018-2019
2111,Oriol Romeu,Spain,MF,Southampton,Premier League,26,1991,31,2136,1,0,1,1,0,0.9,0.9,19,147,0.04,0.00,81,46,41.6,17,26,52,44,1,0,0,0,0,0,0,0,878,1111,79.0,4798,87.5,81.7,57.1,8,115,10,73,23,73.9,26.1,19,18,0,15,1,10,40.0,0.17,0.10,0.25,56.0,1.31,0.13,0,2018-2019
2112,Rômulo,Italy,MF,Genoa,Serie A,31,1987,17,1351,1,2,3,0,1,1.7,0.9,52,43,0.07,0.13,26,18,41.2,3,13,18,20,0,0,0,0,0,0,0,0,484,682,71.0,2589,86.4,66.8,46.1,24,36,14,26,28,60.7,39.3,52,37,4,5,1,12,16.7,0.13,0.00,0.00,40.0,2.93,0.20,0,2018-2019
2113,Rômulo,Italy,DF,Lazio,Serie A,31,1987,10,776,0,1,1,0,0,0.4,0.4,36,12,0.00,0.12,10,5,71.4,2,8,5,13,0,0,0,0,0,0,0,0,340,418,81.3,1323,93.0,78.6,48.7,12,15,9,16,21,61.9,38.1,36,20,5,6,0,4,75.0,0.35,0.00,0.00,41.7,2.20,0.23,0,2018-2019
2114,Cristiano Ronaldo,Portugal,FW,Juventus,Serie A,33,1985,31,2688,21,8,29,16,5,22.2,17.5,145,130,0.70,0.27,10,7,9.1,2,5,6,32,0,0,0,0,0,0,0,0,915,1114,82.1,2096,88.2,82.3,70.7,47,51,39,37,85,52.9,47.1,145,106,48,39,21,171,36.3,2.08,0.09,0.26,43.8,4.85,0.47,0,2018-2019
2115,Facundo Roncaglia,Argentina,DF,Valencia,La Liga,31,1987,7,601,0,0,0,0,0,0.4,0.4,3,11,0.00,0.00,13,10,66.7,2,2,10,22,0,0,0,0,0,0,0,0,239,298,80.2,1860,85.9,91.3,47.8,0,13,1,34,1,100.0,0.0,3,2,1,2,0,3,0.0,0.00,0.00,0,64.0,0.60,0.00,0,2018-2019
2116,Facundo Roncaglia,Argentina,DF,Celta Vigo,La Liga,31,1987,12,1070,0,0,0,0,0,0.0,0.0,5,26,0.00,0.00,34,22,70.8,5,7,20,51,2,0,0,0,0,0,0,0,468,565,82.8,2481,92.3,88.7,46.5,2,18,1,73,3,66.7,33.3,5,5,1,9,0,1,0.0,0.00,0.00,0,54.3,0.34,0.00,0,2018-2019
2117,Salomón Rondón,Venezuela,FW,Newcastle Utd,Premier League,28,1989,32,2603,11,7,18,11,0,10.4,10.4,38,46,0.38,0.24,8,3,16.7,3,11,5,39,0,0,0,0,0,0,0,0,521,756,68.9,1323,75.7,63.9,57.1,32,40,17,41,46,39.1,58.7,38,30,16,76,11,89,30.3,0.93,0.12,0.41,38.6,2.52,0.38,0,2018-2019
2118,Valentin Rongier,France,MF,Nantes,Ligue 1,23,1994,36,3226,4,5,9,3,1,6.0,4.4,72,232,0.11,0.14,86,54,40.0,6,40,33,19,0,0,0,0,0,0,0,0,1631,2036,80.1,8185,85.9,82.4,71.2,85,197,42,31,56,66.1,33.9,72,58,8,38,4,71,21.1,0.42,0.04,0.20,43.2,4.88,0.33,0,2018-2019
2119,Marten de Roon,Netherlands,MF,Atalanta,Serie A,27,1991,35,2975,2,3,5,1,1,1.8,1.0,33,254,0.06,0.09,102,57,36.2,9,39,53,49,1,0,0,0,0,0,0,0,1940,2239,86.6,11114,91.1,90.5,71.2,31,251,31,69,16,50.0,50.0,33,46,2,13,2,27,25.9,0.21,0.04,0.14,57.6,2.69,0.24,0,2018-2019
2120,Roberto Rosales,Venezuela,DF,Espanyol,La Liga,29,1988,21,1749,3,1,4,3,0,1.1,1.1,23,100,0.15,0.05,48,31,47.7,7,12,22,68,0,0,0,0,0,0,0,0,865,1159,74.6,6490,88.9,75.7,54.5,12,66,24,97,22,54.5,45.5,23,23,3,11,3,19,26.3,0.26,0.16,0.60,67.6,2.06,0.21,0,2018-2019
2121,Danny Rose,England,DF,Tottenham,Premier League,28,1990,26,1798,0,3,3,0,0,0.7,0.7,83,99,0.00,0.15,49,31,62.5,4,20,24,28,3,0,0,0,0,0,0,0,843,1185,71.1,4354,86.5,72.2,42.0,26,59,30,37,72,48.6,51.4,83,64,11,18,0,15,13.3,0.10,0.00,0.00,60.5,3.00,0.45,0,2018-2019
2122,Valentin Rosier,France,DF,Dijon,Ligue 1,21,1996,18,1460,0,4,4,0,0,0.6,0.6,41,53,0.00,0.25,44,25,51.6,4,21,32,45,1,0,0,0,0,0,0,0,717,859,83.5,3109,92.1,84.9,56.2,11,46,10,51,26,61.5,38.5,41,28,6,24,0,14,21.4,0.18,0.00,0.00,56.3,1.97,0.31,0,2018-2019
2123,Luca Rossettini,Italy,DF,Chievo,Serie A,33,1985,21,1823,0,0,0,0,0,0.5,0.5,3,30,0.00,0.00,26,17,75.0,15,8,35,114,0,0,0,0,0,0,0,0,687,811,84.7,5418,91.8,89.6,66.9,1,21,2,149,0,0,0,3,3,2,4,0,4,75.0,0.15,0.00,0.00,52.1,0.20,0.05,0,2018-2019
2125,Jérôme Roussillon,France,DF,Wolfsburg,Bundesliga,25,1993,28,2461,3,4,7,3,0,1.7,1.7,92,113,0.11,0.15,42,29,66.7,7,43,31,54,0,0,0,0,0,0,0,0,1018,1361,74.8,6494,85.3,78.1,54.1,30,86,39,75,80,61.3,38.8,92,58,17,35,3,20,50.0,0.37,0.15,0.30,45.3,2.08,0.33,0,2018-2019
2126,Nolan Roux,France,FW,Guingamp,Ligue 1,30,1988,26,1536,2,0,2,2,0,4.6,4.6,10,30,0.12,0.00,11,9,28.6,2,4,4,21,0,0,0,0,0,0,0,0,248,379,65.4,594,71.3,67.3,60.9,14,15,8,24,13,61.5,38.5,10,9,1,22,2,38,23.7,0.53,0.05,0.22,42.0,2.46,0.18,0,2018-2019
2127,Aaron Rowe,England,FW,Huddersfield,Premier League,17,2000,2,69,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20,65.0,69,66.7,100.0,0.0,0,0,0,1,3,33.3,66.7,0,2,0,4,0,0,0,0.00,0,0,0.0,1.30,0.00,0,2018-2019
2128,Waldo Rubio,Spain,MF,Valladolid,La Liga,22,1995,8,492,1,0,1,1,0,1.0,1.0,20,15,0.18,0.00,4,2,16.7,0,2,1,8,1,0,0,0,0,0,0,0,92,146,63.0,469,80.0,63.8,43.8,6,8,6,5,12,58.3,41.7,20,18,8,2,1,12,58.3,1.28,0.08,0.14,16.7,2.74,0.18,0,2018-2019
2129,John Ruddy,England,GK,Wolves,Premier League,31,1986,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,3,100.0,1,100.0,0,15,21,71.4,456,100.0,100.0,64.7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,6.7,2018-2019
2130,Antonio Rüdiger,Germany,DF,Chelsea,Premier League,25,1993,33,2871,1,0,1,1,0,2.5,2.5,21,174,0.03,0.00,34,16,55.6,8,7,32,96,1,0,0,0,0,0,0,0,2332,2557,91.2,15388,94.8,93.8,74.7,7,137,9,191,5,80.0,20.0,21,25,0,9,1,27,22.2,0.19,0.04,0.17,53.3,1.00,0.09,0,2018-2019
2131,Sebastian Rudy,Germany,MF,Schalke 04,Bundesliga,28,1990,21,1356,0,0,0,0,0,0.3,0.2,11,65,0.00,0.00,44,24,26.8,2,21,15,15,0,0,0,0,0,0,0,0,526,667,78.9,2589,83.4,88.5,59.1,13,39,8,26,13,53.8,46.2,11,10,1,11,0,5,20.0,0.07,0.00,0.00,43.8,2.06,0.07,0,2018-2019
2132,Stéphane Ruffier,France,GK,Saint-Étienne,Ligue 1,31,1986,37,3330,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,2,2,50.0,0,0,0,18,3,40,1.08,107,77.7,13,35.1,12.5,753,1193,63.1,16694,100.0,98.5,39.7,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.05,0.00,2.3,2018-2019
2133,Daniele Rugani,Italy,DF,Juventus,Serie A,24,1994,15,1350,2,0,2,2,0,1.6,1.6,6,39,0.13,0.00,8,5,40.0,14,5,16,51,1,0,0,0,0,0,0,0,696,775,89.8,4513,93.8,92.3,69.9,0,31,0,96,1,0.0,100.0,6,2,0,5,2,9,22.2,0.13,0.22,1.00,69.6,0.27,0.00,0,2018-2019
2134,Mário Rui,Portugal,DF,Napoli,Serie A,27,1991,20,1417,1,1,2,1,0,0.6,0.6,69,105,0.06,0.06,24,18,56.0,3,12,21,38,0,0,0,0,0,0,0,0,1052,1299,81.0,5236,93.3,80.3,45.6,26,64,28,50,21,52.4,47.6,69,63,4,13,1,21,19.0,0.25,0.05,0.25,23.1,3.81,0.25,0,2018-2019
2136,Fabián Ruiz Peña,Spain,MF,Napoli,Serie A,22,1996,27,1992,5,4,9,5,0,3.1,3.1,70,204,0.23,0.18,54,33,43.5,4,19,21,29,2,0,0,0,0,0,0,0,1639,1849,88.6,6442,92.9,92.2,80.4,62,179,40,40,51,70.6,29.4,70,72,17,29,5,51,27.5,0.63,0.10,0.36,37.1,5.78,0.41,0,2018-2019
2137,Víctor Ruiz,Spain,DF,Villarreal,La Liga,29,1989,22,1975,0,0,0,0,0,0.5,0.5,21,101,0.00,0.00,28,19,72.2,16,12,38,67,1,0,0,0,0,0,0,0,1039,1213,85.7,8424,95.4,91.3,63.1,4,81,10,116,10,90.0,10.0,21,14,2,1,0,8,12.5,0.05,0.00,0.00,61.8,0.96,0.14,0,2018-2019
2138,Gerónimo Rulli,Argentina,GK,Real Sociedad,La Liga,26,1992,27,2430,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,2,1,33.3,0,1,1,12,6,35,1.30,75,69.7,7,25.9,33.3,782,1095,71.4,15005,98.8,98.6,47.1,1,6,0,952,0,0,0,0,0,0,0,0,0,0,0.00,0,0,85.7,0.19,0.00,5.3,2018-2019
2139,Lukas Rupp,Germany,MF,Hoffenheim,Bundesliga,27,1991,1,25,0,0,0,0,0,0.0,0.0,1,1,0.00,0.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,56.3,29,66.7,33.3,0.0,1,0,1,3,0,0,0,1,1,0,2,0,0,0,0.00,0,0,0,3.60,0.00,0,2018-2019
2140,Marco Russ,Germany,DF,Eint Frankfurt,Bundesliga,32,1985,5,380,0,0,0,0,0,0.0,0.0,4,9,0.00,0.00,7,2,66.7,2,0,7,8,0,0,0,0,0,0,0,0,80,111,72.1,541,81.3,76.0,30.0,0,8,0,16,1,0.0,100.0,4,2,0,3,0,1,0.0,0.00,0.00,0,57.1,0.95,0.24,0,2018-2019
2141,Mathew Ryan,Australia,GK,Brighton,Premier League,26,1992,34,3060,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,0,50.0,0,0,0,13,1,55,1.62,96,69.1,6,17.6,0.0,564,1032,54.7,20299,97.7,95.5,45.2,0,34,0,932,0,0,0,0,0,0,0,0,0,0,0.00,0,0,88.9,0.09,0.00,3.4,2018-2019
2142,Frederik Rønnow,Denmark,GK,Eint Frankfurt,Bundesliga,25,1992,2,123,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0.00,7,100.0,1,100.0,0,34,55,61.8,1426,100.0,100.0,51.2,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,6.3,2018-2019
2144,Youssouf Sabaly,Senegal,DF,Bordeaux,Ligue 1,25,1993,23,1908,0,1,1,0,0,0.6,0.6,75,75,0.00,0.05,46,32,54.3,2,17,26,42,0,0,0,0,0,0,0,0,999,1254,79.7,4878,89.5,75.8,50.8,19,57,24,63,45,44.4,55.6,75,50,11,31,0,12,25.0,0.14,0.00,0.00,37.5,1.70,0.05,0,2018-2019
2146,Marcel Sabitzer,Austria,MF,RB Leipzig,Bundesliga,24,1994,30,2352,4,3,7,4,0,5.1,5.1,49,159,0.15,0.11,45,28,39.1,2,19,33,31,0,0,0,0,0,0,0,0,834,1230,67.8,4622,79.3,71.2,41.4,36,116,37,43,26,57.7,42.3,49,45,12,44,4,63,25.4,0.61,0.06,0.25,37.8,3.18,0.27,0,2018-2019
2147,Ihsan Sacko,France,FW,Nice,Ligue 1,21,1997,13,442,0,1,1,0,0,0.8,0.7,7,8,0.00,0.20,7,2,40.0,0,5,2,2,0,0,0,0,0,0,0,0,84,110,76.4,152,91.2,83.9,40.0,5,3,5,3,8,37.5,62.5,7,7,4,8,0,6,16.7,0.20,0.00,0.00,21.1,2.65,0.61,0,2018-2019
2148,Nuri Şahin,Turkey,MF,Werder Bremen,Bundesliga,29,1988,20,1476,1,1,2,1,0,0.6,0.6,15,101,0.06,0.06,60,33,39.0,3,27,37,39,1,0,0,0,0,0,0,0,940,1121,83.9,5220,90.4,88.3,53.3,15,105,8,61,12,75.0,25.0,15,16,1,13,1,12,25.0,0.18,0.08,0.33,51.9,1.95,0.06,0,2018-2019
2149,Samuel Şahin-Radlinger,Austria,GK,Hannover 96,Bundesliga,25,1992,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,1,0,2,0,2,2.00,4,66.7,0,0.0,0,19,26,73.1,714,100.0,75.0,66.7,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,12.5,2018-2019
2150,Wesley Saïd,France,FW,Dijon,Ligue 1,23,1995,34,2253,4,1,5,4,0,5.1,4.3,68,78,0.16,0.04,25,18,25.0,0,9,9,9,0,0,0,0,0,0,0,0,426,599,71.1,1577,81.3,78.2,44.4,26,32,29,9,67,67.2,32.8,68,39,26,30,4,58,43.1,1.00,0.07,0.16,36.5,2.64,0.28,0,2018-2019
2151,Allan Saint-Maximin,France,FW,Nice,Ligue 1,21,1997,34,2900,6,3,9,5,1,7.8,6.3,202,93,0.19,0.09,12,6,14.3,0,11,4,3,0,0,0,0,0,0,0,0,694,962,72.1,2227,81.0,73.2,62.0,57,54,28,8,252,56.7,43.3,202,103,95,80,6,73,21.9,0.50,0.07,0.31,49.2,4.31,0.34,0,2018-2019
2153,Romain Saïss,Morocco,MF,Wolves,Premier League,28,1990,19,1149,2,0,2,2,0,1.4,1.4,9,66,0.16,0.00,39,26,54.1,12,13,26,61,0,0,0,0,0,0,0,0,578,760,76.1,3717,82.6,81.2,60.8,4,51,3,83,7,71.4,28.6,9,4,2,2,2,11,45.5,0.39,0.18,0.40,67.1,1.02,0.00,0,2018-2019
2154,Samuel Sáiz,Spain,MF,Getafe,La Liga,27,1991,10,305,1,0,1,1,0,0.3,0.3,13,13,0.30,0.00,4,3,40.0,0,1,0,2,0,0,0,0,0,0,0,0,95,140,67.9,438,65.5,79.5,65.4,3,6,4,0,24,62.5,37.5,13,8,4,2,1,7,57.1,1.18,0.14,0.25,18.2,2.95,0.00,0,2018-2019
2156,Hiroki Sakai,Japan,DF,Marseille,Ligue 1,28,1990,27,2374,1,4,5,1,0,0.4,0.4,37,100,0.04,0.15,59,41,53.7,10,15,37,77,0,0,0,0,0,0,0,0,1170,1457,80.3,6172,90.7,77.1,54.2,26,82,15,63,20,60.0,40.0,37,29,3,15,1,6,50.0,0.11,0.17,0.33,70.7,2.65,0.27,0,2018-2019
2157,Diafra Sakho,Senegal,FW,Rennes,Ligue 1,28,1989,2,144,0,0,0,0,0,0.1,0.1,2,1,0.00,0.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,56.0,4,75.0,40.0,0.0,0,0,0,1,4,75.0,25.0,2,1,1,4,0,1,0.0,0.00,0.00,0,71.4,1.25,0.00,0,2018-2019
2158,Mamadou Sakho,France,DF,Crystal Palace,Premier League,28,1990,27,2416,0,0,0,0,0,0.4,0.4,8,91,0.00,0.00,25,16,61.1,16,10,41,136,2,0,0,0,0,0,0,0,1177,1329,88.6,9860,93.4,90.5,69.8,6,75,3,203,11,81.8,18.2,8,3,0,5,0,4,0.0,0.00,0.00,0,57.0,0.67,0.04,0,2018-2019
2159,Bakary Sako,Mali,FW,Crystal Palace,Premier League,30,1988,4,29,0,0,0,0,0,0.0,0.0,2,0,0.00,0.00,2,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,61.5,3,100.0,33.3,50.0,0,0,0,2,1,0.0,100.0,2,2,0,2,0,0,0,0.00,0,0,0.0,0.00,0.00,0,2018-2019
2160,Emiliano Sala,Argentina,FW,Nantes,Ligue 1,27,1990,19,1369,12,2,14,10,2,6.5,4.9,15,26,0.79,0.13,7,5,12.5,1,7,2,20,0,0,0,0,0,0,0,0,235,369,63.7,466,72.0,52.9,40.0,23,18,9,21,15,20.0,80.0,15,7,7,30,12,34,47.1,1.05,0.29,0.63,40.8,2.56,0.26,0,2018-2019
2161,Jacopo Sala,Italy,DF,Sampdoria,Serie A,26,1991,21,1518,0,1,1,0,0,0.3,0.3,54,123,0.00,0.06,38,23,56.1,3,8,20,47,2,0,0,0,0,0,0,0,965,1170,82.5,5614,92.9,83.0,43.3,19,92,24,66,16,56.3,43.8,54,34,5,12,0,8,25.0,0.12,0.00,0.00,57.9,2.25,0.36,0,2018-2019
2162,Mohamed Salah,Egypt,FW,Liverpool,Premier League,26,1992,38,3250,22,8,30,19,3,20.2,17.9,131,127,0.61,0.22,21,9,31.3,0,9,5,6,0,0,0,0,0,0,0,0,846,1152,73.4,3092,82.5,72.9,50.0,68,55,71,5,151,53.0,47.0,131,91,96,119,22,134,44.8,1.66,0.14,0.32,14.3,4.43,0.58,0,2018-2019
2163,Bartosz Salamon,Poland,DF,Frosinone,Serie A,27,1991,20,1725,0,0,0,0,0,0.8,0.8,5,38,0.00,0.00,17,10,42.9,19,8,27,143,1,0,0,0,0,0,0,0,635,776,81.8,4757,85.5,91.3,59.4,1,36,9,174,2,100.0,0.0,5,4,1,2,0,11,18.2,0.10,0.00,0.00,55.7,0.78,0.05,0,2018-2019
2164,Carlos Salcedo,Mexico,DF,Eint Frankfurt,Bundesliga,24,1993,6,460,0,0,0,0,0,0.1,0.1,2,25,0.00,0.00,7,3,57.1,3,4,9,22,0,0,0,0,0,0,0,0,215,269,79.9,1688,87.3,89.6,58.2,0,15,0,27,1,0.0,100.0,2,3,0,1,0,3,33.3,0.20,0.00,0.00,61.9,0.59,0.20,0,2018-2019
2165,William Saliba,France,DF,Saint-Étienne,Ligue 1,17,2001,16,1277,0,0,0,0,0,0.3,0.3,7,21,0.00,0.00,32,20,66.7,10,1,28,44,2,0,0,0,0,0,0,0,569,666,85.4,3495,93.8,88.5,69.4,1,20,2,76,12,75.0,25.0,7,3,1,8,0,4,0.0,0.00,0.00,0,59.6,0.28,0.00,0,2018-2019
2166,Yannis Salibur,France,FW,Saint-Étienne,Ligue 1,27,1991,21,885,1,3,4,1,0,2.1,2.1,57,39,0.10,0.31,9,5,14.3,0,6,8,4,0,0,0,0,0,0,0,0,233,334,69.8,1058,83.2,70.4,41.7,19,25,12,1,37,70.3,29.7,57,26,18,28,1,34,11.8,0.41,0.03,0.25,34.6,4.98,0.61,0,2018-2019
2168,Roland Sallai,Hungary,MF,Freiburg,Bundesliga,21,1997,10,527,2,0,2,2,0,1.5,1.5,19,20,0.34,0.00,12,7,38.5,0,3,3,8,0,0,0,0,0,0,0,0,114,150,76.0,421,84.2,85.0,28.6,5,7,5,6,24,20.8,79.2,19,16,9,9,2,14,35.7,0.85,0.14,0.40,54.5,2.22,0.00,0,2018-2019
2169,Edgar Salli,Cameroon,FW,Nürnberg,Bundesliga,25,1992,3,116,0,0,0,0,0,0.1,0.1,1,3,0.00,0.00,2,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,21,21,100.0,82,100.0,100.0,100.0,1,1,1,2,0,0,0,1,2,1,4,0,1,100.0,0.78,0.00,0.00,0.0,0.78,0.00,0,2018-2019
2170,Brice Samba,France,GK,Caen,Ligue 1,24,1994,38,3420,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,0,0.0,0,0,1,12,4,54,1.42,139,75.1,9,23.7,25.0,778,1231,63.2,25696,100.0,97.1,50.7,0,16,0,1138,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.21,0.00,6.1,2018-2019
2171,Junior Sambia,France,MF,Montpellier,Ligue 1,21,1996,30,926,0,1,1,0,0,2.1,2.1,35,38,0.00,0.10,15,7,40.0,2,12,5,3,0,0,0,0,0,0,0,0,304,415,73.3,1484,81.8,78.8,56.8,22,37,15,4,48,60.4,39.6,35,30,6,28,0,23,26.1,0.58,0.00,0.00,41.4,4.46,0.29,0,2018-2019
2172,Paolo Sammarco,Italy,MF,Frosinone,Serie A,35,1983,8,553,1,0,1,1,0,0.2,0.2,7,49,0.16,0.00,16,7,66.7,0,5,3,1,2,0,0,0,0,0,0,0,253,333,76.0,1693,87.9,79.0,50.9,6,46,7,2,6,83.3,16.7,7,8,0,5,1,6,16.7,0.16,0.17,1.00,53.3,3.09,0.00,0,2018-2019
