rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
515,Churripi,Spain,GK,Valladolid,La Liga,25,1994,3,244,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,100.0,0,0,0,2,0,3,1.11,10,76.9,1,33.3,0,37,99,37.4,1257,100.0,100.0,25.3,0,3,0,83,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,6.1,2019-2020
516,Luca Cigarini,Italy,MF,Cagliari,Serie A,33,1986,22,1598,0,4,4,0,0,0.4,0.4,17,144,0.00,0.23,37,20,40.0,10,18,20,29,0,0,0,0,0,0,0,0,991,1240,79.9,7328,91.8,87.1,51.3,43,139,11,59,8,87.5,12.5,17,18,2,9,0,7,14.3,0.06,0.00,0.00,47.4,4.17,0.62,0,2019-2020
517,Per Ciljan Skjelbred,Norway,MF,Hertha BSC,Bundesliga,32,1987,24,1628,0,0,0,0,0,0.0,0.0,14,75,0.00,0.00,50,30,41.5,3,11,23,17,0,0,0,0,0,0,0,0,600,731,82.1,3507,86.7,85.2,71.8,2,53,3,40,15,86.7,13.3,14,13,1,5,0,1,0.0,0.00,0.00,0,45.2,1.16,0.17,0,2019-2020
518,Jasper Cillessen,Netherlands,GK,Valencia,La Liga,30,1989,24,2096,0,1,1,0,0,0.0,0.0,0,0,0.00,0.04,0,0,0.0,0,0,3,3,1,30,1.29,78,78.0,5,20.8,25.0,482,760,63.4,10635,99.1,98.0,39.2,1,6,0,740,0,0,0,0,1,1,0,0,0,0,0.00,0,0,100.0,0.09,0.04,1.6,2019-2020
519,Thiago Cionek,Poland,DF,SPAL,Serie A,33,1986,28,2169,0,1,1,0,0,0.7,0.7,40,98,0.00,0.04,53,32,41.5,11,19,46,91,2,0,0,0,0,0,0,0,1023,1372,74.6,7321,88.9,78.0,43.8,16,83,21,139,17,58.8,41.2,40,30,3,12,0,11,18.2,0.08,0.00,0.00,59.2,1.49,0.12,0,2019-2020
520,Ibrahim Cissé,Ivory Coast,DF,Nice,Ligue 1,20,1999,2,50,0,0,0,0,0,0.1,0.1,1,1,0.00,0.00,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,36,45,80.0,270,83.3,88.9,33.3,0,2,0,5,0,0,0,1,0,0,0,0,1,100.0,1.80,0.00,0.00,50.0,1.80,0.00,0,2019-2020
521,Ibrahim Cissé,Senegal,DF,Angers,Ligue 1,23,1996,1,60,0,0,0,0,0,0.0,0.0,1,1,0.00,0.00,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,57,64,89.1,280,93.9,94.1,71.4,1,2,1,0,2,100.0,0.0,1,0,0,0,0,0,0,0.00,0,0,50.0,3.00,0.00,0,2019-2020
522,Andrea Cistana,Italy,DF,Brescia,Serie A,22,1997,21,1838,1,0,1,1,0,0.4,0.4,14,42,0.05,0.00,20,8,35.3,34,4,33,96,1,0,0,0,0,0,0,0,694,829,83.7,5108,89.1,91.4,66.0,3,28,4,198,3,66.7,33.3,14,3,0,1,1,6,33.3,0.10,0.17,0.50,50.5,0.39,0.05,0,2019-2020
523,Ciaran Clark,Ireland,DF,Newcastle Utd,Premier League,29,1989,14,1186,2,0,2,2,0,1.3,1.3,2,16,0.15,0.00,20,12,60.0,14,4,11,82,0,0,0,0,0,0,0,0,260,337,77.2,1877,86.2,79.5,52.7,1,14,2,103,7,85.7,14.3,2,2,0,1,2,6,66.7,0.30,0.33,0.50,43.9,0.30,0.00,0,2019-2020
525,Alexis Claude-Maurice,France,FW,Nice,Ligue 1,21,1998,22,1629,1,1,2,1,0,3.2,3.2,64,64,0.06,0.06,26,16,37.1,4,16,11,4,0,0,0,0,0,0,0,0,501,595,84.2,1582,89.8,85.5,61.7,20,30,18,9,85,68.2,31.8,64,63,16,37,1,38,26.3,0.55,0.03,0.10,56.3,3.20,0.28,0,2019-2020
528,Yannis Clementia,Martinique,GK,Nice,Ligue 1,22,1997,2,180,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,2,1.00,5,85.7,0,0.0,0.0,42,61,68.9,691,100.0,100.0,36.7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.50,0.00,12.1,2019-2020
530,Carlos Clerc,Spain,DF,Levante,La Liga,27,1992,23,1848,0,2,2,0,0,0.4,0.4,60,68,0.00,0.10,28,16,60.0,9,13,22,61,0,0,0,0,0,0,0,0,692,966,71.6,4589,87.7,72.8,33.1,9,50,8,74,32,56.3,43.8,60,36,5,4,0,4,50.0,0.10,0.00,0.00,54.5,1.41,0.15,0,2019-2020
531,Tom Cleverley,England,MF,Watford,Premier League,29,1989,18,971,1,0,1,1,0,2.1,2.1,13,49,0.09,0.00,28,15,25.0,1,12,10,15,0,0,0,0,0,0,0,0,369,467,79.0,1761,94.2,73.8,40.7,15,32,14,17,11,63.6,36.4,13,14,1,3,1,17,29.4,0.46,0.06,0.20,42.9,3.15,0.09,0,2019-2020
532,Conor Coady,England,DF,Wolves,Premier League,26,1993,38,3420,0,0,0,0,0,0.0,0.0,3,64,0.00,0.00,36,23,50.0,15,7,28,119,2,0,0,0,0,0,0,0,1573,1853,84.9,17274,92.2,93.0,69.4,5,112,7,305,5,80.0,20.0,3,3,1,0,0,0,0,0.00,0,0,57.9,0.55,0.03,0,2019-2020
534,Renaud Cohade,France,MF,Metz,Ligue 1,34,1984,12,764,1,0,1,1,0,0.4,0.4,27,71,0.12,0.00,28,20,42.9,3,11,8,6,0,0,0,0,0,0,0,0,477,585,81.5,2172,89.9,84.2,64.6,8,65,3,6,8,37.5,62.5,27,24,0,13,1,8,50.0,0.47,0.13,0.25,60.9,2.36,0.12,0,2019-2020
535,Coke,Spain,DF,Levante,La Liga,32,1987,17,989,1,0,1,1,0,0.9,0.9,27,48,0.09,0.00,25,18,46.7,2,7,13,19,0,0,0,0,0,0,0,0,462,586,78.8,3362,87.8,84.8,60.0,7,32,7,48,26,61.5,38.5,27,13,5,4,1,9,33.3,0.27,0.11,0.33,54.8,1.83,0.00,0,2019-2020
536,Séamus Coleman,Ireland,DF,Everton,Premier League,30,1988,27,1839,0,1,1,0,0,0.9,0.9,49,77,0.00,0.05,42,31,76.0,9,12,24,43,1,0,0,0,0,0,0,0,827,1087,76.1,5112,88.1,76.2,42.1,9,53,12,80,58,65.5,34.5,49,38,7,14,0,8,37.5,0.15,0.00,0.00,59.2,1.32,0.15,0,2019-2020
537,Álex Collado,Spain,FW,Barcelona,La Liga,20,1999,1,6,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,90.0,8,85.7,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,50.0,15.00,0.00,0,2019-2020
538,Ebrima Colley,Gambia,FW,Atalanta,Serie A,19,2000,5,82,0,1,1,0,0,0.3,0.3,5,8,0.00,1.10,2,1,50.0,0,1,1,0,0,0,0,0,0,0,0,0,39,46,84.8,90,88.9,100.0,0.0,2,2,3,0,3,66.7,33.3,5,4,3,4,0,5,40.0,2.20,0.00,0.00,50.0,6.59,1.10,0,2019-2020
539,Omar Colley,Gambia,DF,Sampdoria,Serie A,26,1992,31,2772,0,1,1,0,0,3.0,3.0,14,120,0.00,0.03,42,26,50.0,22,11,59,155,1,0,0,0,0,0,0,0,1113,1377,80.8,9706,88.4,87.6,58.9,8,101,6,239,3,66.7,33.3,14,14,4,4,0,24,20.8,0.16,0.00,0.00,61.9,1.04,0.10,0,2019-2020
540,Jamilu Collins,Nigeria,DF,Paderborn 07,Bundesliga,24,1994,30,2668,1,2,3,1,0,2.1,1.3,101,133,0.03,0.07,69,43,59.7,19,34,70,91,1,0,0,0,0,0,0,0,1307,1770,73.8,8757,86.7,79.1,47.7,19,113,7,124,79,53.2,46.8,101,59,9,21,1,18,5.6,0.03,0.06,1.00,51.7,1.65,0.17,0,2019-2020
541,Simone Colombi,Italy,GK,Parma,Serie A,28,1991,4,360,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,4,1.00,15,84.2,1,25.0,0.0,85,101,84.2,1269,100.0,100.0,44.8,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.0,0.25,0.00,1.6,2019-2020
543,Racine Coly,Senegal,DF,Nice,Ligue 1,23,1995,10,649,1,0,1,1,0,0.9,0.9,7,43,0.14,0.00,21,13,52.9,0,5,12,23,0,0,0,0,0,0,0,0,450,534,84.3,2452,90.2,85.8,61.1,1,23,2,29,9,55.6,44.4,7,4,0,3,1,6,66.7,0.55,0.17,0.25,60.0,1.66,0.14,0,2019-2020
544,Kingsley Coman,France,FW,Bayern Munich,Bundesliga,23,1996,24,1505,4,3,7,4,0,4.7,4.7,113,75,0.24,0.18,19,11,44.4,0,9,4,3,0,0,0,0,0,0,0,0,599,787,76.1,1767,84.2,78.2,57.7,33,28,36,1,97,59.8,40.2,113,46,49,36,4,37,40.5,0.90,0.11,0.27,51.4,5.20,0.60,0,2019-2020
545,Daniel Congré,France,DF,Montpellier,Ligue 1,34,1985,24,1941,0,1,1,0,0,1.2,1.2,21,87,0.00,0.05,37,27,47.4,7,1,47,66,1,0,0,0,0,0,0,0,747,911,82.0,6375,90.0,87.2,61.7,3,71,5,75,10,60.0,40.0,21,8,1,2,0,9,22.2,0.09,0.00,0.00,58.3,0.97,0.14,0,2019-2020
546,Aaron Connolly,Ireland,FW,Brighton,Premier League,19,2000,24,1258,3,1,4,3,0,4.0,4.0,21,10,0.21,0.07,7,6,30.0,0,11,0,3,0,0,0,0,0,0,0,0,113,155,72.9,183,79.5,75.0,100.0,6,9,2,1,20,30.0,70.0,21,7,12,20,3,38,34.2,0.93,0.08,0.23,31.0,1.93,0.36,0,2019-2020
547,Andrea Consigli,Italy,GK,Sassuolo,Serie A,32,1987,31,2790,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,4,19,2,55,1.77,92,66.9,5,16.1,12.5,775,988,78.4,11221,100.0,96.5,48.0,4,12,1,861,0,0,0,0,1,0,1,0,0,0,0.00,0,0,87.5,0.26,0.00,4.4,2019-2020
548,Andrea Conti,Italy,DF,Milan,Serie A,25,1994,23,1725,0,2,2,0,0,0.0,0.0,49,100,0.00,0.10,41,25,42.9,8,13,43,42,1,0,0,0,0,0,0,0,876,1058,82.8,5179,92.7,84.0,46.6,11,90,9,71,11,63.6,36.4,49,20,4,8,0,1,0.0,0.00,0.00,0,46.2,1.57,0.16,0,2019-2020
549,Lewis Cook,England,MF,Bournemouth,Premier League,22,1997,27,1352,0,0,0,0,0,0.3,0.3,18,80,0.00,0.00,27,14,21.3,5,12,17,17,1,0,0,0,0,0,0,0,572,739,77.4,3152,85.4,83.9,64.2,11,66,10,36,38,63.2,36.8,18,16,3,19,0,9,22.2,0.13,0.00,0.00,46.2,2.73,0.13,0,2019-2020
550,Steve Cook,England,DF,Bournemouth,Premier League,28,1991,29,2428,1,0,1,1,0,0.7,0.7,7,73,0.04,0.00,22,11,40.0,23,9,44,153,1,0,0,0,0,0,0,0,1016,1296,78.4,7661,83.5,87.0,53.2,4,46,2,230,3,100.0,0.0,7,4,0,3,1,11,18.2,0.07,0.09,0.50,63.5,0.37,0.00,0,2019-2020
551,Francis Coquelin,France,MF,Valencia,La Liga,28,1991,26,1905,0,0,0,0,0,0.4,0.4,14,85,0.00,0.00,37,21,42.1,9,10,38,25,0,0,0,0,0,0,0,0,897,1004,89.3,3753,95.4,92.4,72.5,6,72,9,65,29,69.0,31.0,14,17,1,25,0,9,11.1,0.05,0.00,0.00,66.7,1.18,0.09,0,2019-2020
552,Gabriele Corbo,Italy,DF,Bologna,Serie A,19,2000,2,122,0,0,0,0,0,0.0,0.0,2,7,0.00,0.00,1,1,0.0,2,0,4,5,0,0,0,0,0,0,0,0,57,62,91.9,472,100.0,100.0,44.4,0,4,1,11,0,0,0,2,1,1,0,0,0,0,0.00,0,0,50.0,0.00,0.00,0,2019-2020
553,Sébastien Corchia,France,DF,Espanyol,La Liga,28,1990,3,269,0,0,0,0,0,0.1,0.1,6,10,0.00,0.00,2,1,50.0,2,3,5,8,0,0,0,0,0,0,0,0,143,178,80.3,755,93.8,86.6,42.1,7,6,7,8,11,54.5,45.5,6,3,1,3,0,3,33.3,0.33,0.00,0.00,0,4.35,0.00,0,2019-2020
554,Iñigo Córdoba,Spain,FW,Athletic Club,La Liga,22,1997,24,1442,1,4,5,1,0,1.8,1.8,17,38,0.06,0.25,33,20,26.9,2,28,16,13,0,0,0,0,0,0,0,0,317,460,68.9,1069,85.3,63.6,33.3,12,16,15,10,28,46.4,53.6,17,20,5,17,1,28,25.0,0.44,0.04,0.14,47.2,2.25,0.37,0,2019-2020
555,Jhon Córdoba,Colombia,FW,Köln,Bundesliga,26,1993,29,1998,13,2,15,13,0,8.9,8.9,30,24,0.59,0.09,9,6,23.1,1,18,5,17,0,0,0,0,0,0,0,0,317,423,74.9,476,84.2,79.4,66.7,25,16,6,18,34,61.8,38.2,30,18,18,46,13,61,41.0,1.13,0.21,0.52,52.7,3.06,0.45,0,2019-2020
556,Sergio Córdova,Venezuela,FW,Augsburg,Bundesliga,21,1997,16,367,2,1,3,2,0,1.3,1.3,8,7,0.49,0.25,3,0,10.0,0,0,0,3,0,0,0,0,0,0,0,0,51,78,65.4,143,73.0,65.0,50.0,4,6,1,3,5,60.0,40.0,8,6,5,6,2,5,40.0,0.49,0.40,1.00,30.4,2.21,0.49,0,2019-2020
557,Benjamin Corgnet,France,MF,Strasbourg,Ligue 1,32,1987,6,261,0,0,0,0,0,0.5,0.5,3,6,0.00,0.00,1,1,33.3,0,2,2,3,0,0,0,0,0,0,0,0,43,78,55.1,168,70.3,38.1,33.3,1,3,1,2,6,50.0,50.0,3,1,2,2,0,4,25.0,0.34,0.00,0.00,47.8,1.38,0.00,0,2019-2020
558,Jack Cork,England,MF,Burnley,Premier League,30,1989,30,2613,0,0,0,0,0,2.0,2.0,13,67,0.00,0.00,35,24,19.4,12,22,28,49,0,0,0,0,0,0,0,0,725,941,77.0,2633,84.4,77.4,64.2,12,55,8,60,33,78.8,21.2,13,22,4,36,0,18,27.8,0.17,0.00,0.00,43.9,1.07,0.10,0,2019-2020
559,Andreas Cornelius,Denmark,FW,Parma,Serie A,26,1993,26,1494,12,3,15,12,0,6.8,6.8,23,34,0.72,0.18,9,4,36.4,0,7,2,26,0,0,0,0,0,0,0,0,275,417,65.9,759,75.1,67.3,57.1,21,18,6,28,18,66.7,33.3,23,17,11,37,12,46,43.5,1.20,0.26,0.60,63.1,2.47,0.36,0,2019-2020
560,Maxwel Cornet,Ivory Coast,FW,Lyon,Ligue 1,22,1996,22,1330,4,3,7,4,0,2.1,2.1,61,49,0.27,0.20,30,19,56.5,1,15,21,19,1,0,0,0,0,0,0,0,500,710,70.4,2335,84.4,70.1,43.4,29,22,23,24,34,55.9,44.1,61,40,18,21,4,24,54.2,0.88,0.17,0.31,48.5,3.05,0.41,0,2019-2020
561,Quentin Cornette,France,FW,Amiens,Ligue 1,25,1994,13,349,0,2,2,0,0,0.1,0.1,13,14,0.00,0.52,8,3,33.3,1,6,6,5,0,0,0,0,0,0,0,0,75,140,53.6,439,87.0,61.0,24.3,3,10,6,1,13,69.2,30.8,13,16,0,13,0,2,50.0,0.26,0.00,0.00,50.0,1.29,0.52,0,2019-2020
562,Ángel Correa,Argentina,MF,Atlético Madrid,La Liga,24,1995,33,2061,5,6,11,5,0,6.4,6.4,54,53,0.22,0.26,25,9,25.0,5,18,14,21,0,0,0,0,0,0,0,0,431,591,72.9,1280,83.5,68.5,37.9,27,26,18,22,68,54.4,45.6,54,35,33,55,5,43,37.2,0.70,0.12,0.31,22.0,3.06,0.48,0,2019-2020
563,Joaquín Correa,Argentina,FW,Lazio,Serie A,24,1994,30,2002,9,2,11,9,0,10.4,9.7,99,86,0.40,0.09,13,7,20.8,1,4,7,10,0,0,0,0,0,0,0,0,555,688,80.7,1565,84.0,86.4,87.2,32,36,38,14,76,68.4,30.3,99,61,48,28,9,77,50.6,1.75,0.12,0.23,29.8,4.99,0.58,0,2019-2020
564,Rober Correa,Spain,DF,Eibar,La Liga,26,1992,12,929,0,0,0,0,0,0.2,0.2,16,41,0.00,0.00,13,6,60.0,4,2,16,31,0,0,0,0,0,0,0,0,369,523,70.6,2542,83.0,69.8,50.0,5,39,7,33,7,71.4,28.6,16,18,0,3,0,5,20.0,0.10,0.00,0.00,51.8,2.13,0.10,0,2019-2020
566,Thierry Correia,Portugal,DF,Valencia,La Liga,20,1999,4,259,0,0,0,0,0,0.0,0.0,3,8,0.00,0.00,8,3,50.0,0,5,2,10,0,0,0,0,0,0,0,0,104,137,75.9,642,87.9,93.0,45.8,2,8,2,10,3,66.7,33.3,3,1,0,2,0,1,0.0,0.00,0.00,0,44.4,1.74,0.35,0,2019-2020
567,Antonio Cortés,Spain,FW,Granada,La Liga,19,2000,8,181,1,0,1,1,0,0.9,0.9,4,2,0.50,0.00,1,1,0.0,0,0,0,2,0,0,0,0,0,0,0,0,17,33,51.5,45,68.8,44.4,0.0,2,2,0,0,9,44.4,55.6,4,3,0,6,1,3,66.7,0.99,0.33,0.50,40.0,1.99,0.00,0,2019-2020
568,Danny da Costa,Germany,DF,Eint Frankfurt,Bundesliga,26,1993,19,1389,1,4,5,1,0,1.6,1.6,40,52,0.06,0.26,26,17,37.5,1,15,15,26,0,0,0,0,0,0,0,0,417,636,65.6,2901,79.2,67.5,52.4,22,20,28,28,40,57.5,42.5,40,19,12,10,1,17,23.5,0.26,0.06,0.25,44.6,2.91,0.65,0,2019-2020
569,Diego Costa,Spain,FW,Atlético Madrid,La Liga,30,1988,23,1350,5,4,9,3,2,6.7,4.3,9,34,0.33,0.27,9,5,10.0,2,2,3,10,0,0,0,0,0,0,0,0,253,369,68.6,629,76.5,71.9,63.2,15,16,14,15,21,47.6,52.4,9,12,6,20,5,32,21.9,0.47,0.09,0.43,42.1,2.07,0.47,0,2019-2020
570,Douglas Costa,Brazil,FW,Juventus,Serie A,28,1990,23,802,1,4,5,1,0,0.7,0.7,47,60,0.11,0.45,2,1,8.3,0,7,5,5,0,0,0,0,0,0,0,0,384,486,79.0,1719,91.3,82.7,60.9,30,40,13,8,62,69.4,30.6,47,35,17,15,1,18,44.4,0.90,0.06,0.13,16.7,5.84,0.56,0,2019-2020
571,Jaume Costa,Spain,DF,Valencia,La Liga,31,1988,19,1389,0,1,1,0,0,0.1,0.1,36,54,0.00,0.06,27,23,50.0,6,5,24,52,1,0,0,0,0,0,0,0,671,835,80.4,3428,88.8,85.4,45.8,8,41,8,72,16,75.0,25.0,36,33,1,5,0,3,66.7,0.13,0.00,0.00,41.0,1.23,0.00,0,2019-2020
572,Angelo da Costa Júnior,Brazil,GK,Bologna,Serie A,35,1983,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,1,1.00,1,50.0,0,0.0,0,24,26,92.3,353,100.0,100.0,60.0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.0,2019-2020
573,Nuno da Costa,Cape Verde,FW,Strasbourg,Ligue 1,28,1991,14,527,1,0,1,1,0,1.3,1.3,6,13,0.17,0.00,15,10,40.0,0,7,4,3,0,0,0,0,0,0,0,0,89,144,61.8,281,69.4,74.4,20.0,5,8,3,3,27,59.3,40.7,6,6,5,15,1,18,38.9,1.20,0.06,0.14,60.0,2.56,0.00,0,2019-2020
574,David Costas,Spain,DF,Celta Vigo,La Liga,24,1995,6,338,0,0,0,0,0,0.1,0.1,1,16,0.00,0.00,4,3,50.0,3,0,8,12,0,0,0,0,0,0,0,0,178,200,89.0,1238,96.6,93.2,66.7,0,6,0,24,0,0,0,1,1,0,1,0,1,0.0,0.00,0.00,0,46.2,0.27,0.00,0,2019-2020
575,Benoît Costil,France,GK,Bordeaux,Ligue 1,32,1987,28,2520,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,2,9,0,34,1.21,74,70.4,6,21.4,33.3,622,883,70.4,13748,100.0,99.6,47.5,0,5,1,805,2,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.04,0.00,3.9,2019-2020
576,Kalifa Coulibaly,Mali,FW,Nantes,Ligue 1,27,1991,21,1616,4,0,4,4,0,6.1,6.1,23,21,0.22,0.00,11,7,60.0,1,2,6,32,0,0,0,0,0,0,0,0,185,337,54.9,472,58.0,50.7,46.2,13,16,7,36,27,29.6,70.4,23,12,17,39,4,48,39.6,1.06,0.08,0.21,51.9,1.56,0.06,0,2019-2020
577,Senou Coulibaly,Mali,DF,Dijon,Ligue 1,24,1994,10,666,0,0,0,0,0,0.6,0.6,2,16,0.00,0.00,14,7,50.0,10,1,10,44,1,0,0,0,0,0,0,0,326,401,81.3,2954,88.1,87.4,63.9,1,16,1,77,1,100.0,0.0,2,1,0,2,0,5,0.0,0.00,0.00,0,66.7,0.68,0.00,0,2019-2020
578,Yoann Court,France,FW,Brest,Ligue 1,29,1990,23,1465,3,7,10,3,0,1.8,1.8,33,65,0.18,0.43,48,26,31.3,0,21,15,14,0,0,0,0,0,0,0,0,371,554,67.0,1901,77.5,70.5,51.1,17,43,15,14,23,52.2,47.8,33,25,2,28,3,34,32.4,0.68,0.09,0.27,34.4,2.95,0.61,0,2019-2020
579,Thibaut Courtois,Belgium,GK,Real Madrid,La Liga,27,1992,34,3060,0,0,0,0,0,0.1,0.1,0,0,0.00,0.00,0,0,0.0,0,0,2,18,2,20,0.59,76,79.2,18,52.9,0,861,1086,79.3,13247,100.0,99.3,45.6,0,3,1,1039,0,0,0,0,0,0,0,0,1,100.0,0.03,0.00,0.00,100.0,0.06,0.03,5.2,2019-2020
580,Philippe Coutinho,Brazil,MF,Bayern Munich,Bundesliga,27,1992,23,1411,8,6,14,7,1,8.6,7.8,57,151,0.51,0.38,21,15,15.4,2,7,6,0,0,0,0,0,0,0,0,0,691,857,80.6,3134,88.3,85.6,61.9,30,103,36,1,56,58.9,41.1,57,41,16,19,8,57,45.6,1.66,0.12,0.27,26.7,5.17,0.77,0,2019-2020
581,Nicolas Cozza,France,DF,Montpellier,Ligue 1,20,1999,7,556,0,0,0,0,0,0.2,0.2,2,13,0.00,0.00,5,5,66.7,6,2,9,18,0,0,0,0,0,0,0,0,202,248,81.5,1422,85.4,92.5,53.7,0,12,1,26,4,50.0,50.0,2,2,1,0,0,1,0.0,0.00,0.00,0,50.0,0.65,0.00,0,2019-2020
582,Alessio Cragno,Italy,GK,Cagliari,Serie A,25,1994,16,1440,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,10,0,21,1.31,68,77.5,3,18.8,50.0,305,472,64.6,6774,98.7,99.2,39.4,1,5,1,457,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.06,0.00,4.4,2019-2020
583,Aaron Cresswell,England,DF,West Ham,Premier League,29,1989,31,2727,3,0,3,3,0,1.4,1.4,43,166,0.10,0.00,43,26,50.0,10,23,35,75,2,0,0,0,0,0,0,0,1232,1705,72.3,9913,89.8,71.2,43.0,26,135,21,100,34,32.4,67.6,43,33,2,10,3,17,29.4,0.17,0.18,0.60,53.6,1.68,0.03,0,2019-2020
584,Domenico Criscito,Italy,DF,Genoa,Serie A,32,1986,26,2053,8,0,8,0,8,8.3,0.4,28,104,0.35,0.00,53,33,42.9,13,12,53,81,1,0,0,0,0,0,0,0,970,1280,75.8,6663,90.5,79.8,48.8,22,85,27,112,11,72.7,27.3,28,23,3,7,8,14,21.4,0.13,0.00,0.00,54.8,1.62,0.04,0,2019-2020
585,Bryan Cristante,Italy,MF,Roma,Serie A,24,1995,26,1616,1,3,4,1,0,1.6,1.6,24,137,0.06,0.17,25,15,29.6,4,9,22,23,0,0,0,0,0,0,0,0,903,1069,84.5,6044,88.1,89.8,73.7,19,142,15,42,14,78.6,21.4,24,32,1,14,1,29,31.0,0.50,0.03,0.11,43.2,2.45,0.33,0,2019-2020
586,Sebastián Cristóforo,Uruguay,MF,Fiorentina,Serie A,25,1993,1,90,0,0,0,0,0,0.0,0.0,1,3,0.00,0.00,5,5,20.0,1,1,1,0,0,0,0,0,0,0,0,0,43,51,84.3,319,88.9,82.4,60.0,3,3,0,3,2,50.0,50.0,1,0,0,3,0,0,0,0.00,0,0,0.0,5.00,0.00,0,2019-2020
587,Sebastián Cristóforo,Uruguay,MF,Eibar,La Liga,25,1993,18,877,0,0,0,0,0,0.3,0.3,2,28,0.00,0.00,35,19,40.6,3,22,8,2,0,0,0,0,0,0,0,0,216,299,72.2,990,85.0,80.2,38.5,8,21,2,8,16,56.3,43.8,2,7,1,14,0,7,42.9,0.31,0.00,0.00,34.6,1.54,0.00,0,2019-2020
588,Juan Cuadrado,Colombia,DF,Juventus,Serie A,31,1988,33,2654,2,5,7,2,0,1.2,1.2,129,174,0.07,0.17,67,43,56.5,8,14,35,47,0,0,0,0,0,0,0,0,2032,2318,87.7,11397,93.6,90.7,64.6,44,188,49,64,71,59.2,40.8,129,117,25,28,2,20,25.0,0.17,0.10,0.40,36.1,3.76,0.34,0,2019-2020
589,Cucho,Colombia,FW,Mallorca,La Liga,20,1999,22,1487,5,1,6,5,0,3.8,3.8,53,28,0.30,0.06,15,8,28.6,1,13,10,15,0,0,0,0,0,0,0,0,295,448,65.8,980,74.4,69.5,56.4,17,20,8,19,63,49.2,50.8,53,35,22,32,5,45,33.3,0.91,0.11,0.33,48.7,2.24,0.36,0,2019-2020
590,Marc Cucurella,Spain,MF,Getafe,La Liga,21,1998,37,3237,1,5,6,1,0,2.2,2.2,62,153,0.03,0.14,74,51,31.6,8,50,36,28,1,0,0,0,0,0,0,0,916,1409,65.0,5633,81.6,68.5,37.5,53,97,52,37,50,46.0,54.0,62,53,9,34,1,30,20.0,0.17,0.03,0.17,39.2,3.09,0.31,0,2019-2020
591,Iván Cuéllar,Spain,GK,Leganés,La Liga,35,1984,27,2429,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,0,0,0.0,0,0,0,28,2,33,1.22,65,67.7,7,25.9,50.0,421,825,51.0,14551,93.1,96.3,40.2,0,28,0,670,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.26,0.04,2.8,2019-2020
592,Jaume Cuéllar,bo BOL,MF,SPAL,Serie A,17,2001,2,70,0,0,0,0,0,0.0,0.0,1,1,0.00,0.00,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,87.5,13,84.6,100.0,100.0,0,0,0,0,2,100.0,0.0,1,1,0,0,0,0,0,0.00,0,0,0.0,1.29,0.00,0,2019-2020
